wikiproject*user_text*user_id*first_article*project_edits*wp_edits*last_edit*regstr_time
Africa*Freekenyanwoman*31554319*Masii*2*2*2017-07-21 10:41:52*2017-07-20 19:09:27
Africa*OngameF*31536339*Bank Windhoek*2*2*2017-07-18 09:11:08*2017-07-18 08:36:52
Africa*Daneaics*31551274*Nairobi*1*1*2017-07-20 10:55:08*2017-07-20 10:46:50
Africa*Pitisweety*31521275*Chris Froome*14*25*2017-07-22 20:44:12*2017-07-15 23:42:54
Africa*Jakoguta*31541645*Joseph Murumbi*1*1*2017-07-19 02:17:23*2017-07-19 02:03:09
Africa*CerealRocket238*31524436*Afar people*1*2*2017-07-16 13:22:35*2017-07-16 13:14:50
Africa*BiafraInDiaspora*31514042*Biafra*1*1*2017-07-14 17:36:15*2017-07-14 17:21:31
Africa*Tadiwa Muruza*31538291*Zimbabwe flyafrica.com*1*1*2017-07-18 14:23:03*2017-07-18 14:21:10
Africa*Michaelhayfordprime*31536864*National Disaster Management Organization*2*3*2017-07-18 10:30:34*2017-07-18 10:11:18
Africa*Nelsonkwame*31535071*Koforidua*2*2*2017-07-18 04:21:55*2017-07-18 04:05:14
Africa*Adolfdiza*31548087*List of Zimbabwean musicians*4*7*2017-07-20 15:35:57*2017-07-19 22:16:30
Africa*Erindi5*31519791*Erindi Private Game Reserve*2*2*2017-07-15 17:14:28*2017-07-15 17:09:12
Africa*Baza-kunama*31513034*Kunama people*4*4*2017-07-14 15:40:06*2017-07-14 14:29:03
Africa*Kojosapong*31512963*Ghana*2*3*2017-07-14 14:35:19*2017-07-14 14:17:54
Africa*John Darrel*31517695*Tenerife airport disaster*3*3*2017-07-15 09:54:25*2017-07-15 09:44:26
Africa*KHS4913*31536596*Houara*5*7*2017-07-19 10:21:45*2017-07-18 09:28:58
Africa*Aramiis*31525378*Chris Froome*26*75*2017-07-22 21:01:38*2017-07-16 16:22:34
Africa*Shadkimko*31544944*William Kemei*1*1*2017-07-19 13:05:37*2017-07-19 12:59:17
Africa*Abdul Daud Hajam*31525491*Arabic language*1*1*2017-07-17 07:23:44*2017-07-16 16:43:58
Africa*LTE 4G*31500700*List of mobile network operators of the Middle East and Africa*1*5*2017-07-15 08:45:31*2017-07-12 16:56:03
Africa*WestHamUtd95*31533467*Cheikhou Kouyaté*1*1*2017-07-17 21:01:31*2017-07-17 20:58:35
Africa*Copobit10*31517757*Paul Biya*2*2*2017-07-15 10:02:22*2017-07-15 09:58:35
Africa*Henry Fortuin*31500417*Elsie's River*1*2*2017-07-17 11:23:27*2017-07-12 16:09:22
Africa*Kengabs*31523917*Uganda*11*11*2017-07-18 22:46:49*2017-07-16 11:18:52
Africa*Afdavid*31535120*Matemwe*2*2*2017-07-18 04:32:26*2017-07-18 04:16:14
Africa*Moha mahres*31526598*Somalia*12*28*2017-07-17 19:34:23*2017-07-16 20:40:26
Africa*Savage81*31509289*A Long Walk to Water*1*1*2017-07-13 23:34:02*2017-07-13 23:33:46
Africa*Eldhawke*31544832*Imperial Bank Limited*1*1*2017-07-19 12:56:57*2017-07-19 12:38:28
Africa*Humanitychamp*31520017*Enough Project*2*3*2017-07-15 18:13:36*2017-07-15 17:53:43
Africa*Sydney imbilu*31530083*Mang'u High School*1*1*2017-07-17 12:23:57*2017-07-17 11:04:03
Africa*Datumrich*31539536*.ne*1*1*2017-07-18 17:41:50*2017-07-18 17:39:45
