wikiproject,art_title,art_pageid,art_ns,art_importance,art_class
u.s. roads,u.s. route 12,148900,0,high,c
u.s. roads,bronx river parkway,154489,0,mid,c
u.s. roads,long island motor parkway,154494,0,low,start
u.s. roads,new jersey route 62,158480,0,mid,ga
u.s. roads,new jersey route 64,158490,0,mid,ga
u.s. roads,new jersey route 66,158493,0,mid,ga
u.s. roads,new jersey route 67,162111,0,mid,b
u.s. roads,new jersey route 68,162115,0,mid,ga
u.s. roads,new jersey route 71,165050,0,mid,b
u.s. roads,new jersey route 72,165053,0,high,ga
u.s. roads,new jersey route 73,165057,0,high,ga
u.s. roads,u.s. route 61,195314,0,high,c
u.s. roads,u.s. route 49,196290,0,mid,c
u.s. roads,new jersey route 77,214214,0,mid,ga
u.s. roads,new jersey route 79,214216,0,mid,ga
u.s. roads,new jersey route 156,214226,0,mid,b
u.s. roads,u.s. route 130,214237,0,high,ga
u.s. roads,new jersey route 81,215543,0,mid,ga
u.s. roads,new jersey route 129,215551,0,high,b
u.s. roads,u.s. route 206,215563,0,high,ga
u.s. roads,new jersey route 133,228822,0,high,b
u.s. roads,new jersey route 82,231331,0,mid,b
u.s. roads,new jersey route 83,231333,0,high,ga
u.s. roads,new jersey route 87,231339,0,high,ga
u.s. roads,new jersey route 88,231342,0,mid,ga
u.s. roads,u.s. route 395,233474,0,high,start
u.s. roads,new jersey route 90,234575,0,high,ga
u.s. roads,new jersey route 91,234578,0,mid,b
u.s. roads,new jersey route 93,234580,0,mid,b
u.s. roads,new jersey route 94,234583,0,mid,ga
u.s. roads,new jersey route 109,234591,0,mid,ga
u.s. roads,u.s. route 10,235325,0,mid,c
u.s. roads,u.s. route 27,238192,0,high,c
u.s. roads,alaska highway,240433,0,high,c
u.s. roads,new jersey route 122,261599,0,mid,b
u.s. roads,new jersey route 124,261600,0,high,ga
u.s. roads,new jersey route 139,261602,0,high,ga
u.s. roads,new jersey route 140,261604,0,mid,b
u.s. roads,new jersey route 143,261615,0,mid,b
u.s. roads,u.s. route 30,262213,0,high,c
u.s. roads,atlantic city expressway,262321,0,high,ga
u.s. roads,garden state parkway,262333,0,high,c
u.s. roads,new jersey route 147,264706,0,high,ga
u.s. roads,new jersey route 152,264711,0,mid,b
u.s. roads,new jersey route 154,264713,0,mid,b
u.s. roads,new jersey route 157,266733,0,mid,b
u.s. roads,new jersey route 159,266737,0,mid,b
u.s. roads,u.s. route 46,266743,0,high,ga
u.s. roads,new jersey route 161,266755,0,mid,ga
u.s. roads,new jersey route 162,266760,0,mid,ga
u.s. roads,new jersey route 324,269220,0,mid,ga
u.s. roads,new jersey route 347,269228,0,mid,b
u.s. roads,new jersey route 413,269235,0,mid,ga
u.s. roads,new jersey route 175,269244,0,mid,b
u.s. roads,new jersey route 208,275868,0,high,ga
u.s. roads,michigan left,284258,0,low,c
u.s. roads,new jersey route 284,289706,0,mid,ga
u.s. roads,new jersey route 439,289727,0,mid,b
u.s. roads,u.s. route 26,289952,0,high,start
u.s. roads,u.s. route 93,290632,0,high,start
u.s. roads,downtown connector,293941,0,high,start
u.s. roads,new jersey route 179,304759,0,mid,ga
u.s. roads,county route 583 (new jersey),304769,0,low,start
u.s. roads,interstate 278,306796,0,high,b
u.s. roads,interstate 405,306852,0,na,disambig
u.s. roads,blue ridge parkway,322232,0,high,c
u.s. roads,interstate 610,322408,0,na,disambig
u.s. roads,interstate 820,328438,0,high,c
u.s. roads,new york state route 17,329161,0,mid,c
u.s. roads,missouri state highway system,334361,0,top,stub
u.s. roads,missouri route 100,334363,0,mid,start
u.s. roads,list of state routes in new york,334701,0,high,list
u.s. roads,farm-to-market road,338579,0,high,start
u.s. roads,national parkway,341635,0,mid,list
u.s. roads,u.s. route 181,341926,0,mid,c
u.s. roads,dixie highway,343130,0,high,start
u.s. roads,jefferson highway,343274,0,low,start
u.s. roads,east river mountain tunnel,344540,0,mid,start
u.s. roads,historic columbia river highway,346153,0,high,c
u.s. roads,interstate 691,346515,0,high,c
u.s. roads,new jersey route 168,360299,0,mid,ga
u.s. roads,new jersey route 171,360306,0,mid,b
u.s. roads,new jersey route 440,360314,0,high,ga
u.s. roads,atlantic city–brigantine connector,362660,0,high,a
u.s. roads,new jersey route 172,362670,0,mid,ga
u.s. roads,new jersey route 173,362680,0,mid,ga
u.s. roads,new jersey route 181,364004,0,mid,ga
u.s. roads,new jersey route 182,364005,0,high,ga
u.s. roads,new jersey route 184,365539,0,mid,ga
u.s. roads,new jersey route 187,365548,0,mid,b
u.s. roads,massachusetts turnpike,375039,0,high,c
u.s. roads,interstate 880,386241,0,high,c
u.s. roads,el camino real (california),399026,0,mid,c
u.s. roads,interstate 705,406607,0,high,ga
u.s. roads,interstate 205,406661,0,na,disambig
u.s. roads,interstate 105,406720,0,na,disambig
u.s. roads,interstate 605,406741,0,high,c
u.s. roads,interstate 805,406748,0,high,fa
u.s. roads,interstate 182,406754,0,high,b
u.s. roads,interstate 184,406759,0,high,start
u.s. roads,interstate 505,406775,0,high,c
u.s. roads,interstate 580 (california),406802,0,high,c
u.s. roads,interstate 780,406829,0,high,ga
u.s. roads,interstate 980,406833,0,high,c
u.s. roads,american association of state highway and transportation officials,408148,0,top,start
u.s. roads,missouri route 141,411556,0,mid,c
u.s. roads,baltimore–washington parkway,413434,0,high,a
u.s. roads,virginia state route 267,413571,0,high,start
u.s. roads,interstate 680 (california),417278,0,mid,ga
u.s. roads,u.s. route 14,419014,0,high,c
u.s. roads,e-zpass,427057,0,high,c
u.s. roads,interstate 295,428070,0,na,disambig
u.s. roads,u.s. route 400,428891,0,mid,c
u.s. roads,u.s. route 412,428897,0,high,start
u.s. roads,u.s. route 425,428903,0,mid,start
u.s. roads,u.s. route 80,428913,0,high,c
u.s. roads,u.s. route 380,428921,0,mid,start
u.s. roads,interstate 385,429047,0,high,c
u.s. roads,interstate 585,429108,0,high,c
u.s. roads,u.s. route 95,429716,0,high,c
u.s. roads,u.s. route 75,429750,0,high,c
u.s. roads,u.s. route 175,429768,0,mid,start
u.s. roads,u.s. route 77,429801,0,mid,start
u.s. roads,u.s. route 180,431781,0,high,start
u.s. roads,u.s. route 81,431819,0,high,start
u.s. roads,federal aid highway act of 1956,433590,0,mid,start
u.s. roads,interstate 295 (florida),435110,0,high,c
u.s. roads,u.s. route 285,435785,0,high,start
u.s. roads,u.s. route 90,435793,0,high,start
u.s. roads,u.s. route 5,435805,0,high,c
u.s. roads,u.s. route 20,436523,0,high,c
u.s. roads,u.s. route 40,436898,0,high,c
u.s. roads,u.s. route 45,436923,0,mid,start
u.s. roads,u.s. route 50,437857,0,mid,ga
u.s. roads,u.s. route 67,438306,0,high,c
u.s. roads,u.s. route 287,438343,0,mid,start
u.s. roads,u.s. route 377,438372,0,high,start
u.s. roads,auto trail,439295,0,top,start
u.s. roads,california state route 91,439875,0,high,c
u.s. roads,u.s. route 60,441501,0,high,c
u.s. roads,u.s. route 69,441522,0,high,start
u.s. roads,u.s. route 96,441532,0,mid,start
u.s. roads,u.s. route 271,443702,0,high,start
u.s. roads,u.s. route 79,443717,0,mid,start
u.s. roads,u.s. route 281,444113,0,high,start
u.s. roads,u.s. route 160,445004,0,high,c
u.s. roads,u.s. route 350,445023,0,mid,start
u.s. roads,u.s. route 84,445309,0,high,start
u.s. roads,u.s. route 2,447260,0,high,c
u.s. roads,u.s. route 41,447879,0,mid,c
u.s. roads,u.s. route 82,447967,0,high,c
u.s. roads,new york state route 440,449910,0,mid,b
u.s. roads,dalton highway,450068,0,mid,start
u.s. roads,california state route 55,452993,0,high,ga
u.s. roads,california state route 22,453001,0,high,c
u.s. roads,u.s. route 11,456560,0,mid,start
u.s. roads,interstate 280 (california),458511,0,high,c
u.s. roads,state highways in california,459275,0,top,start
u.s. roads,arroyo seco parkway,460066,0,high,ga
u.s. roads,interstate 110 and state route 110 (california),460068,0,high,c
u.s. roads,california state route 133,460334,0,high,ga
u.s. roads,interstate 710,461835,0,high,c
u.s. roads,california state route 57,461940,0,high,fa
u.s. roads,list of dallas–fort worth-area freeways,462549,0,mid,list
u.s. roads,don't mess with texas,462777,0,low,start
u.s. roads,hutchinson river parkway,463003,0,mid,b
u.s. roads,interstate 380 (california),463294,0,high,c
u.s. roads,interstate 480 (nebraska–iowa),463321,0,high,c
u.s. roads,interstate 180 (illinois),463351,0,high,c
u.s. roads,interstate 795 (maryland),464272,0,high,c
u.s. roads,interstate 170,464667,0,high,start
u.s. roads,interstate 270,464686,0,na,disambig
u.s. roads,interstate 370,464728,0,high,ga
u.s. roads,interstate 670,464746,0,na,disambig
u.s. roads,interstate 470,464765,0,na,disambig
u.s. roads,santa ana freeway,467413,0,high,start
u.s. roads,interstate 405 (california),467419,0,high,c
u.s. roads,riverside freeway,467435,0,na,disambig
u.s. roads,bayshore freeway,467436,0,high,ga
u.s. roads,hollywood freeway,467438,0,mid,c
u.s. roads,ventura freeway,467439,0,high,start
u.s. roads,san bernardino freeway,467440,0,na,disambig
u.s. roads,rosa parks highway,467631,0,na,disambig
u.s. roads,interstate 105 (california),468624,0,high,c
u.s. roads,interstate 210,468652,0,na,disambig
u.s. roads,interstate 215 (california),468718,0,high,c
u.s. roads,belt parkway,470765,0,mid,c
u.s. roads,brooklyn–battery tunnel,470985,0,high,start
u.s. roads,u.s. route 52,481562,0,mid,c
u.s. roads,california state route 85,489331,0,mid,c
u.s. roads,interstate 235,489683,0,na,disambig
u.s. roads,kansas turnpike,489729,0,high,fa
u.s. roads,kansas turnpike authority,489754,0,high,start
u.s. roads,m-1 (michigan highway),490065,0,mid,a
u.s. roads,pure michigan byway,490223,0,high,fl
u.s. roads,u.s. route 59,490693,0,high,c
u.s. roads,m-37 (michigan highway),491919,0,mid,ga
u.s. roads,u.s. route 24,495131,0,mid,c
u.s. roads,merritt parkway,496378,0,mid,c
u.s. roads,interstate 435,496647,0,high,c
u.s. roads,interstate 535,496664,0,high,c
u.s. roads,palisades interstate parkway,496682,0,high,ga
u.s. roads,interstate 135,496686,0,high,c
u.s. roads,m-60 (michigan highway),497351,0,mid,ga
u.s. roads,interstate 440,497359,0,na,disambig
u.s. roads,natchez trace parkway,497475,0,mid,c
u.s. roads,m-66 (michigan highway),497685,0,mid,ga
u.s. roads,m-78 (michigan highway),497711,0,mid,ga
u.s. roads,m-89 (michigan highway),497762,0,mid,ga
u.s. roads,u.s. route 71,498154,0,high,c
u.s. roads,u.s. route 171,498158,0,mid,start
u.s. roads,u.s. route 190,498188,0,high,start
u.s. roads,interstate 244,498684,0,high,start
u.s. roads,u.s. route 491,500085,0,high,fa
u.s. roads,interstate 355,501413,0,high,fa
u.s. roads,u.s. route 371,507411,0,mid,start
u.s. roads,dan ryan expressway,509293,0,high,c
u.s. roads,u.s. route 57,514217,0,mid,c
u.s. roads,interstate 285,516295,0,high,c
u.s. roads,dewey square tunnel,520021,0,mid,start
u.s. roads,u.s. route 83,523186,0,mid,start
u.s. roads,interstate 890,523315,0,high,b
u.s. roads,georgia state route 400,527084,0,mid,c
u.s. roads,m-26 (michigan highway),528908,0,mid,ga
u.s. roads,oak street connector,537640,0,mid,start
u.s. roads,list of state routes in connecticut,537746,0,top,list
u.s. roads,connecticut route 34,537767,0,mid,c
u.s. roads,beaver island state park,543493,0,low,start
u.s. roads,u.s. route 183,549861,0,high,start
u.s. roads,wilbur cross parkway,555786,0,mid,c
u.s. roads,new mexico state road 1,569946,0,mid,c
u.s. roads,washington state route 520,571134,0,mid,c
u.s. roads,fastrak,577299,0,low,c
u.s. roads,u.s. route 366,586601,0,na,disambig
u.s. roads,u.s. route 91,586664,0,high,c
u.s. roads,interstate 635,588284,0,na,disambig
u.s. roads,eisenhower tunnel,601469,0,low,ga
u.s. roads,interstate 481,602443,0,high,b
u.s. roads,grandview triangle,606741,0,low,start
u.s. roads,pacific highway (united states),613997,0,low,start
u.s. roads,u.s. route 202,622489,0,high,start
u.s. roads,washington state route 99,626345,0,high,c
u.s. roads,sunset highway,627454,0,na,disambig
u.s. roads,u.s. route 19,627678,0,high,c
u.s. roads,new york state thruway,632092,0,high,b
u.s. roads,washington state route 522,633690,0,mid,b
u.s. roads,interstate 515,635172,0,high,start
u.s. roads,u.s. route 266,640665,0,mid,c
u.s. roads,new york state route 5,643415,0,mid,ga
u.s. roads,u.s. route 6,643425,0,high,c
u.s. roads,trail ridge road,645600,0,mid,start
u.s. roads,new york state route 28,649131,0,mid,fa
u.s. roads,interstate 696,649289,0,mid,fa
u.s. roads,u.s. route 166,650500,0,mid,c
u.s. roads,new york state route 32,650582,0,mid,fa
u.s. roads,u.s. route 466,650877,0,mid,start
u.s. roads,interstate 495,654569,0,na,disambig
u.s. roads,british columbia highway 15,664020,0,mid,c
u.s. roads,interstate 540,669284,0,na,disambig
u.s. roads,new york state route 2,675181,0,mid,b
u.s. roads,u.s. route 223,681197,0,mid,ga
u.s. roads,template:interstates,683618,10,na,template
