wikiproject,art_title,art_pageid,art_ns,art_importance,art_class
formula one,peter collins (racing driver),1226514,0,mid,start
formula one,peter gethin,1226516,0,mid,start
formula one,philippe streiff,1226517,0,low,stub
formula one,piers courage,1226532,0,low,start
formula one,raul boesel,1226543,0,low,stub
formula one,ricardo rosset,1226544,0,low,start
formula one,richie ginther,1226546,0,mid,c
formula one,robert manzon,1226547,0,low,start
formula one,roberto guerrero,1226549,0,low,start
formula one,roberto moreno,1226554,0,low,start
formula one,rolf stommelen,1226556,0,low,start
formula one,roy salvadori,1226562,0,low,start
formula one,rupert keegan,1226565,0,low,stub
formula one,satoru nakajima,1226566,0,low,start
formula one,shinji nakano,1226567,0,low,stub
formula one,tim schenken,1226570,0,low,stub
formula one,tony brooks (racing driver),1226571,0,mid,start
formula one,tony maggs,1226575,0,low,stub
formula one,trevor taylor,1226576,0,low,stub
formula one,vittorio brambilla,1226579,0,low,start
formula one,wilson fittipaldi júnior,1226581,0,low,b
formula one,dallara,1226646,0,low,c
formula one,bms scuderia italia,1226647,0,low,start
formula one,automobiles gonfaronnaises sportives,1226665,0,low,b
formula one,hesketh racing,1226685,0,mid,b
formula one,fondmetal,1226700,0,low,c
formula one,motori moderni,1226710,0,low,stub
formula one,gordini,1226712,0,low,start
formula one,repco,1226722,0,low,start
formula one,supertec,1226725,0,low,stub
formula one,forti,1226756,0,low,ga
formula one,yves giraud-cabantous,1226833,0,low,stub
formula one,adolf brudes,1226923,0,low,stub
formula one,al pease,1226967,0,low,stub
formula one,alan brown (racing driver),1226970,0,low,stub
formula one,alan rees (racing driver),1226971,0,low,stub
formula one,category:formula one engine manufacturers,1227690,14,na,category
formula one,alan stacey,1228168,0,low,start
formula one,albert scherrer,1228170,0,low,stub
formula one,alberto uria,1228171,0,low,stub
formula one,aldo gordini,1228173,0,low,stub
formula one,alessandro pesenti-rossi,1228177,0,low,stub
formula one,alex soler-roig,1228180,0,low,stub
formula one,alfonso de portago,1228185,0,low,start
formula one,alfonso thiele,1228198,0,low,stub
formula one,allan mcnish,1228199,0,low,c
formula one,allen berg,1228201,0,low,stub
formula one,andré guelfi,1228204,0,low,stub
formula one,andré milhoux,1228207,0,low,stub
formula one,andré pilette,1228208,0,low,stub
formula one,andré simon (racing driver),1228210,0,low,stub
formula one,andrea chiesa,1228212,0,low,stub
formula one,antonio creus,1228217,0,low,stub
formula one,arthur legat,1228218,0,low,stub
formula one,arthur owen,1228219,0,low,stub
formula one,basil van rooyen,1228222,0,low,stub
formula one,ben pon,1228224,0,low,start
formula one,beppe gabbiani,1228225,0,low,stub
formula one,bernard collomb,1228226,0,low,stub
formula one,bertil roos,1228229,0,low,stub
formula one,bill aston,1228231,0,low,stub
formula one,bill brack,1228233,0,low,stub
formula one,bill whitehouse,1228235,0,low,stub
formula one,bob bondurant,1228236,0,low,start
formula one,bob evans (racing driver),1228238,0,low,stub
formula one,bob gerard,1228242,0,low,b
formula one,bob said,1228243,0,low,stub
formula one,boy hayje,1228245,0,low,stub
formula one,brausch niemann,1228247,0,low,stub
formula one,brian naylor,1228248,0,low,stub
formula one,brian redman,1228249,0,low,start
formula one,bruce halford,1228251,0,low,stub
formula one,bruce johnstone (racing driver),1228253,0,low,stub
formula one,carlos menditeguy,1228256,0,low,stub
formula one,cesare perdisa,1228258,0,low,stub
formula one,charles de tornaco,1228260,0,low,stub
formula one,charles pozzi,1228261,0,low,start
formula one,chris bristow,1228263,0,low,stub
formula one,chris irwin,1228267,0,low,stub
formula one,christian goethals,1228276,0,low,stub
formula one,chuck daigh,1228277,0,low,stub
formula one,clemar bucci,1228278,0,low,stub
formula one,clemente biondetti,1228280,0,low,stub
formula one,consalvo sanesi,1228281,0,low,start
formula one,cuth harrison,1228285,0,low,stub
formula one,damien magee,1228286,0,low,stub
formula one,danny ongais,1228288,0,low,start
formula one,dave charlton,1228291,0,low,stub
formula one,david hampshire,1228292,0,low,stub
formula one,david piper,1228293,0,low,stub
formula one,david prophet,1228294,0,low,stub
formula one,dennis poore,1228298,0,low,stub
formula one,desmond titterington,1228299,0,low,stub
formula one,dick gibson,1228301,0,low,stub
formula one,dieter quester,1228302,0,low,stub
formula one,divina galica,1228304,0,low,start
formula one,domenico schiattarella,1228306,0,low,stub
formula one,don beauman,1228308,0,low,stub
formula one,dorino serafini,1228309,0,low,stub
formula one,doug serrurier,1228312,0,low,stub
formula one,duncan hamilton (racing driver),1228314,0,low,start
formula one,eddie keizan,1228315,0,low,stub
formula one,edgar barth,1228316,0,low,stub
formula one,eitel cantoni,1228318,0,low,stub
formula one,Élie bayol,1228323,0,low,stub
formula one,emanuele naspetti,1228324,0,low,stub
formula one,emilio de villota,1228326,0,low,stub
formula one,eppie wietzes,1228327,0,low,stub
formula one,eric brandon,1228329,0,low,stub
formula one,ernst klodwig,1228338,0,low,stub
formula one,ernst loof,1228339,0,low,stub
formula one,erwin bauer,1228341,0,low,stub
formula one,esteban tuero,1228342,0,low,start
formula one,ettore chimeri,1228346,0,low,start
formula one,eugène chaboud,1228348,0,low,stub
formula one,eugène martin,1228349,0,low,stub
formula one,eugenio castellotti,1228351,0,low,start
formula one,felice bonetto,1228353,0,mid,stub
formula one,franck lagorce,1228355,0,low,stub
formula one,franco forini,1228358,0,low,stub
formula one,franco rol,1228359,0,low,stub
formula one,françois mazet,1228360,0,low,stub
formula one,françois migault,1228362,0,low,stub
formula one,françois picard,1228364,0,low,stub
formula one,fred gamble (racing driver),1228367,0,low,stub
formula one,fred wacker,1228368,0,low,stub
formula one,fritz riess,1228372,0,low,stub
formula one,geoffrey crossley,1228377,0,low,stub
formula one,geoff lees (racing driver),1228378,0,low,stub
formula one,george constantine,1228379,0,low,stub
formula one,george eaton,1228395,0,low,stub
formula one,george follmer,1228397,0,low,stub
formula one,georges berger,1228398,0,low,stub
formula one,georges grignard,1228399,0,low,stub
formula one,gérard larrousse,1228400,0,low,stub
formula one,gerhard mitter,1228404,0,low,start
formula one,gerino gerini (racing driver),1228405,0,low,stub
formula one,gerry ashmore,1228407,0,low,stub
formula one,geki (racing driver),1228412,0,low,stub
formula one,ian raby,1228414,0,low,stub
formula one,giancarlo baghetti,1228416,0,low,start
formula one,gino bianco,1228417,0,low,stub
formula one,gino munaron,1228418,0,low,stub
formula one,giorgio bassi,1228419,0,low,stub
formula one,giovanni lavaggi,1228421,0,low,stub
formula one,giulio cabianca,1228423,0,low,stub
formula one,graham mcrae,1228425,0,low,start
formula one,gregor foitek,1228429,0,low,start
formula one,günther bechem,1228432,0,low,stub
formula one,gus hutchison,1228434,0,low,stub
formula one,guy edwards,1228457,0,low,stub
formula one,guy ligier,1228580,0,low,stub
formula one,hersham and walton motors,1233254,0,low,start
formula one,jbw,1233315,0,low,b
formula one,eisenacher motorenwerk,1233360,0,low,stub
formula one,connew,1233382,0,low,c
formula one,behra-porsche,1233389,0,low,stub
formula one,alex von falkenhausen motorenbau,1233404,0,low,c
formula one,derek bell (racing driver),1233563,0,low,start
formula one,eddie johnson (racing driver),1233586,0,low,stub
formula one,jim hall (racing driver),1233646,0,low,start
formula one,hans binder,1233825,0,low,stub
formula one,hans heyer,1233829,0,low,start
formula one,hans klenk,1233830,0,low,stub
formula one,harry blanchard,1233831,0,low,stub
formula one,heini walter,1233837,0,low,stub
formula one,heinz schiller,1233839,0,low,start
formula one,helmut marko,1233840,0,low,start
formula one,helmut niedermayr,1233841,0,low,stub
formula one,henri louveau,1233842,0,low,stub
formula one,herbert mackay-fraser,1233845,0,low,stub
formula one,hideki noda,1233846,0,low,b
formula one,hubert hahne,1233847,0,low,start
formula one,ian ashley,1233848,0,low,stub
formula one,ian burgess,1233849,0,low,stub
formula one,ian scheckter,1233850,0,low,stub
formula one,ian stewart (racing driver),1233852,0,low,stub
formula one,ingo hoffmann,1233859,0,low,start
formula one,ivor bueb,1233860,0,low,stub
formula one,jackie pretorius,1233862,0,low,stub
formula one,jacques pollet,1233864,0,low,stub
formula one,jacques swaters,1233865,0,low,stub
formula one,jan flinterman,1233866,0,low,stub
formula one,jay chamberlain,1233867,0,low,stub
formula one,jean lucas,1233873,0,low,stub
formula one,jean-denis délétraz,1233974,0,low,c
formula one,jean-marc gounon,1234917,0,low,stub
formula one,jesús iglesias,1234924,0,low,stub
formula one,jo gartner,1234926,0,low,start
formula one,jo schlesser,1234929,0,low,start
formula one,jo vonlanthen,1234932,0,low,start
formula one,joe kelly (racing driver),1234936,0,low,stub
formula one,john barber (racing driver),1234938,0,low,stub
formula one,john campbell-jones,1234940,0,low,stub
formula one,john cannon (racing driver),1234942,0,low,stub
formula one,john cordts,1234944,0,low,stub
formula one,john nicholson (racing driver),1234948,0,low,stub
formula one,john riseley-prichard,1234950,0,low,start
formula one,johnny claes,1234953,0,low,stub
formula one,jorge daponte,1234957,0,low,stub
formula one,josé dolhem,1234959,0,low,stub
formula one,josef peters (racing driver),1234960,0,low,stub
formula one,kazuyoshi hoshino,1234962,0,low,start
formula one,keith greene,1234967,0,low,stub
formula one,ken downing,1234970,0,low,start
formula one,kenneth mcalpine,1234977,0,low,stub
formula one,kunimitsu takahashi,1234982,0,low,start
formula one,lamberto leoni,1234983,0,low,stub
formula one,lance macklin,1234984,0,low,stub
formula one,leo kinnunen,1234985,0,low,c
formula one,les leston,1234987,0,low,stub
formula one,leslie johnson (racing driver),1234991,0,low,start
formula one,english racing automobiles,1235032,0,low,start
formula one,leslie marr,1235035,0,low,stub
formula one,leslie thorne,1235039,0,low,stub
formula one,lloyd ruby,1235044,0,low,start
formula one,loris kessel,1235046,0,low,stub
formula one,luciano burti,1235049,0,low,stub
formula one,luigi piotti,1235052,0,low,stub
formula one,luki botha,1235057,0,low,stub
formula one,marcel balsa,1235061,0,low,stub
formula one,max papis,1235065,0,low,start
formula one,massimo natili,1235067,0,low,stub
formula one,max de terra,1235071,0,low,stub
formula one,max jean,1235073,0,low,start
formula one,michael bleekemolen,1235075,0,low,stub
formula one,michel leclère,1235077,0,low,stub
formula one,miguel Ángel guerra,1235081,0,low,stub
formula one,mike fisher (racing driver),1235097,0,low,stub
formula one,mike sparken,1235109,0,low,stub
formula one,mike thackwell,1235113,0,low,start
formula one,mike wilds,1235117,0,low,stub
formula one,moisés solana,1235121,0,low,stub
formula one,nasif estéfano,1235124,0,low,stub
formula one,nello pagani,1235127,0,low,stub
formula one,nicolas kiesa,1235130,0,low,stub
formula one,nino vaccarella,1235134,0,low,start
formula one,norberto fontana,1235136,0,low,stub
formula one,noritake takahara,1235140,0,low,stub
formula one,olivier beretta,1235144,0,low,stub
formula one,Óscar gonzález (racing driver),1235147,0,low,stub
formula one,oscar larrauri,1235149,0,low,stub
formula one,oswald karch,1235165,0,low,stub
formula one,kojima engineering,1235176,0,low,start
formula one,ottorino volonterio,1235346,0,low,stub
formula one,pablo birger,1235352,0,low,stub
formula one,paddy driver,1235355,0,low,start
formula one,paolo barilla,1235356,0,low,start
formula one,pascal fabre,1235357,0,low,stub
formula one,patrick gaillard,1235358,0,low,stub
formula one,patrick nève,1235359,0,low,stub
formula one,paul belmondo,1235361,0,low,stub
formula one,paul emery,1235368,0,low,stub
formula one,emeryson,1235381,0,low,stub
formula one,paul hawkins (racing driver),1235384,0,low,stub
formula one,paul pietsch,1235385,0,low,start
formula one,pete lovely,1235386,0,low,stub
formula one,peter ashdown,1235388,0,low,stub
formula one,peter broeker,1235394,0,low,stub
formula one,stebro,1235402,0,low,start
formula one,peter de klerk,1235404,0,low,stub
formula one,peter hirt,1235411,0,low,stub
formula one,peter ryan (racing driver),1235571,0,low,start
formula one,peter westbury,1235574,0,low,stub
formula one,philip fotheringham-parker,1235575,0,low,stub
formula one,piero carini,1235576,0,low,start
formula one,piero drogo,1235577,0,low,stub
formula one,piero scotti,1235580,0,low,stub
formula one,renato pirocchi,1235582,0,low,stub
formula one,richard robarts,1235584,0,low,stub
formula one,rikky von opel,1235585,0,low,stub
formula one,rob schroeder,1235587,0,low,stub
formula one,robert la caze,1235588,0,low,stub
formula one,roberto bonomi,1235590,0,low,stub
formula one,roberto bussinello,1235593,0,low,stub
formula one,roberto lippi,1235597,0,low,stub
formula one,robin widdows,1235598,0,low,stub
formula one,robin montgomerie-charrington,1235599,0,low,stub
formula one,rodney nuckey,1235609,0,low,stub
formula one,roelof wunderink,1235610,0,low,stub
formula one,roger laurent,1235613,0,low,stub
formula one,roger loyer,1235616,0,low,stub
formula one,roger williamson,1235618,0,mid,start
formula one,rudolf krause,1235619,0,low,stub
formula one,rudolf schoeller,1235621,0,low,stub
formula one,sam posey,1235624,0,low,start
formula one,sam tingle,1235625,0,low,stub
formula one,siegfried stohr,1235628,0,low,stub
formula one,skip barber,1235635,0,low,stub
formula one,stéphane sarrazin,1235636,0,low,stub
formula one,tarso marques,1235639,0,low,start
formula one,teddy pilette,1235647,0,low,stub
formula one,theo fitzau,1235649,0,low,stub
formula one,theo helfrich,1235651,0,low,stub
formula one,klenk,1235659,0,low,stub
formula one,tim parnell,1235663,0,low,stub
formula one,tom belsø,1235664,0,low,stub
formula one,tom bridger,1235668,0,low,start
formula one,tomáš enge,1235669,0,low,start
formula one,tommy byrne (racing driver),1235671,0,low,start
formula one,toni ulmen,1235672,0,low,stub
formula one,tony crook (racing driver),1235686,0,low,stub
formula one,tony gaze,1235687,0,low,start
formula one,tony rolt,1235690,0,low,start
formula one,tony settember,1235692,0,low,stub
formula one,tony shelly,1235694,0,low,stub
formula one,torsten palm,1235695,0,low,stub
formula one,trevor blokdyk,1235699,0,low,stub
formula one,vern schuppan,1235700,0,low,start
formula one,vic wilson (racing driver),1235703,0,low,stub
formula one,warwick brown,1235704,0,low,stub
formula one,willi heeks,1235731,0,low,stub
formula one,wolfgang seidel,1235732,0,low,stub
formula one,hans herrmann,1235742,0,low,start
formula one,john love (racing driver),1235746,0,low,stub
formula one,karl kling,1235752,0,low,start
formula one,lucien bianchi,1235754,0,low,start
formula one,ecurie nationale belge,1235766,0,low,stub
formula one,ludovico scarfiotti,1235774,0,low,start
formula one,mark donohue,1235776,0,low,b
formula one,mike parkes,1235778,0,low,start
formula one,onofre marimón,1235782,0,low,stub
formula one,paul frère,1235784,0,low,stub
formula one,paul goldsmith,1235785,0,low,start
formula one,kurtis kraft,1235830,0,high,start
formula one,peter arundell,1235866,0,low,start
formula one,peter whitehead (racing driver),1235868,0,low,stub
formula one,piero taruffi,1235869,0,low,b
formula one,reg parnell,1235870,0,low,start
formula one,reine wisell,1235871,0,low,stub
formula one,richard attwood,1235873,0,low,c
formula one,ron flockhart (racing driver),1235875,0,low,stub
formula one,stuart lewis-evans,1235877,0,low,start
formula one,troy ruttman,1235879,0,low,start
formula one,umberto maglioli,1235883,0,mid,stub
formula one,willy mairesse,1235884,0,low,start
formula one,jean-christophe boullion,1235885,0,low,stub
formula one,horace gould,1235886,0,low,stub
formula one,jack fairman,1235888,0,low,start
formula one,jan magnussen,1235891,0,low,start
formula one,hermano da silva ramos,1235892,0,low,stub
formula one,johnny cecotto,1235917,0,low,c
formula one,julian bailey,1235920,0,low,stub
formula one,ken wharton,1235921,0,low,start
formula one,lella lombardi,1235922,0,mid,start
formula one,neville lederle,1235923,0,low,stub
formula one,oscar alfredo gálvez,1235925,0,low,stub
formula one,philippe Étancelin,1235932,0,low,stub
formula one,birabongse bhanudej,1235935,0,low,start
formula one,ralph firman,1235937,0,low,start
formula one,ricardo rodríguez (racing driver),1235940,0,low,start
formula one,roberto mieres,1235941,0,low,start
formula one,ronnie bucknum,1235943,0,low,stub
formula one,sergio mantovani,1235944,0,low,stub
formula one,silvio moser,1235945,0,low,stub
formula one,stefan bellof,1235947,0,low,c
formula one,tony brise,1235948,0,low,start
formula one,vic elford,1235951,0,low,start
formula one,walt hansgen,1235953,0,low,stub
formula one,walt faulkner,1235970,0,low,stub
formula one,bill homeier,1235971,0,low,stub
formula one,cecil green,1235975,0,low,stub
formula one,chico landi,1235976,0,low,stub
formula one,dick rathmann,1235982,0,low,stub
formula one,don branson,1235983,0,low,stub
formula one,duane carter,1235984,0,low,start
formula one,giorgio scarlatti,1235989,0,low,stub
formula one,jackie lewis,1235990,0,low,stub
formula one,joie chitwood,1235992,0,low,start
formula one,paco godia,1235995,0,low,stub
formula one,paul russo,1236012,0,low,start
formula one,slim borgudd,1236013,0,low,stub
formula one,toulo de graffenried,1236021,0,low,start
formula one,andy linden (racing driver),1236025,0,low,stub
formula one,rudi fischer,1236058,0,low,stub
formula one,tony bettenhausen,1236063,0,low,start
formula one,mike nazaruk,1236121,0,low,stub
formula one,mauri rose,1236138,0,low,start
formula one,manny ayulo,1236164,0,low,stub
formula one,johnny thomson,1236178,0,low,stub
formula one,johnny boyd,1236194,0,low,stub
formula one,jimmy davies,1236195,0,low,start
formula one,jack mcgrath (racing driver),1236208,0,low,start
formula one,george amick,1236218,0,low,start
formula one,don freeland,1236238,0,low,stub
formula one,bill holland,1236259,0,low,stub
formula one,art cross,1236260,0,low,stub
formula one,ernie pieterse,1237349,0,low,stub
formula one,alberto rodriguez larreta,1237352,0,low,stub
formula one,archie scott brown,1237356,0,low,stub
formula one,brian shawe-taylor,1237357,0,low,stub
formula one,dave morgan (racing driver),1237358,0,low,stub
formula one,david purley,1237359,0,low,start
formula one,dries van der lof,1237361,0,low,stub
formula one,adolfo schwelm cruz,1237364,0,low,stub
formula one,franco comotti,1237373,0,low,stub
formula one,gaetano starrabba,1237405,0,low,stub
formula one,graham whitehead,1237409,0,low,stub
formula one,guy mairesse,1237411,0,low,stub
formula one,guy tunmer,1237412,0,low,stub
formula one,luiz bueno,1237436,0,low,stub
formula one,maria teresa de filippis,1237438,0,low,start
formula one,mário de araújo cabral,1237443,0,low,stub
formula one,masahiro hasemi,1237445,0,low,start
formula one,mike macdowel,1237448,0,low,stub
formula one,mike taylor (racing driver),1237449,0,low,stub
formula one,pierre-henri raphanel,1237455,0,low,stub
formula one,robert o'brien (racing driver),1237460,0,low,stub
formula one,taki inoue,1237464,0,low,stub
formula one,timmy mayer,1237468,0,low,stub
formula one,toni branca,1237469,0,low,start
formula one,john taylor (racing driver),1237498,0,low,stub
formula one,ram racing,1246191,0,low,start
formula one,al keller,1251885,0,low,stub
formula one,art bisch,1251942,0,low,stub
formula one,bayliss levrett,1251944,0,low,stub
formula one,bill cheesbourg,1251945,0,low,stub
formula one,bill mackey,1251946,0,low,stub
formula one,bill schindler,1251947,0,low,start
formula one,bill vukovich,1251950,0,mid,start
formula one,billy garrett,1251952,0,low,stub
formula one,bob christie (racing driver),1251953,0,low,stub
formula one,bob scott (racing driver),1251954,0,low,stub
formula one,bob sweikert,1251973,0,low,stub
formula one,bob veith,1251975,0,low,stub
formula one,bobby ball (racing driver),1251981,0,low,stub
formula one,bobby grim,1252052,0,low,stub
formula one,bud tingelstad,1252053,0,low,stub
formula one,cal niday,1252054,0,low,stub
formula one,carl forberg,1252055,0,low,stub
formula one,carl scarborough,1252057,0,low,stub
formula one,chet miller,1252058,0,low,stub
formula one,chuck arnold,1252061,0,low,stub
formula one,chuck stevenson,1252062,0,low,start
formula one,chuck weyant,1252063,0,low,stub
formula one,cliff griffith,1252065,0,low,stub
formula one,dempsey wilson,1252066,0,low,stub
formula one,don edmunds,1252067,0,low,stub
formula one,duke dinsmore,1252068,0,low,stub
formula one,duke nalon,1252069,0,low,stub
formula one,ed elisian,1252070,0,low,stub
formula one,eddie russo,1252071,0,low,stub
formula one,eddie sachs,1252072,0,low,start
formula one,elmer george,1252074,0,low,stub
formula one,ernie mccoy,1252077,0,low,stub
formula one,frank armi,1252084,0,low,stub
formula one,gene force,1252087,0,low,stub
formula one,gene hartley,1252089,0,low,stub
formula one,george connor (racing driver),1252091,0,low,stub
formula one,george fonder,1252092,0,low,stub
formula one,henry banks,1252093,0,low,stub
formula one,jack turner (racing driver),1252094,0,low,stub
formula one,jackie holmes,1252095,0,low,stub
formula one,jerry hoyt,1252098,0,low,stub
formula one,jerry unser jr.,1252102,0,low,stub
formula one,jim hurtubise,1252105,0,low,start
formula one,jim mcwithey,1252106,0,low,stub
formula one,jim rigsby,1252108,0,low,stub
formula one,jim rathmann,1252109,0,low,stub
formula one,jimmy bryan,1252110,0,low,start
formula one,jimmy daywalt,1252112,0,low,start
formula one,jimmy jackson (racing driver),1252113,0,low,stub
formula one,jimmy reece,1252114,0,low,stub
formula one,joe james (racing driver),1252115,0,low,stub
formula one,johnnie parsons,1252116,0,low,start
formula one,johnnie tolan,1252119,0,low,stub
formula one,johnny mcdowell,1252120,0,low,stub
formula one,jud larson,1252124,0,low,stub
formula one,larry crockett,1252125,0,low,stub
formula one,lee wallard,1252126,0,low,stub
formula one,len duncan,1252127,0,low,start
formula one,len sutton,1252129,0,low,start
formula one,mack hellings,1252130,0,low,stub
formula one,marshall teague,1252131,0,low,start
formula one,mike magill,1252132,0,low,stub
formula one,myron fohr,1252134,0,low,stub
formula one,pat flaherty (racing driver),1252141,0,low,stub
formula one,pat o'connor (racing driver),1252142,0,low,start
formula one,ray crawford,1252146,0,low,stub
formula one,red amick,1252147,0,low,stub
formula one,sam hanks,1252148,0,low,start
formula one,shorty templeman,1252149,0,low,stub
formula one,travis webb,1252151,0,low,stub
formula one,walt ader,1252152,0,low,stub
formula one,wayne weiler,1252154,0,low,stub
formula one,al herman,1252234,0,low,stub
formula one,concorde agreement,1259229,0,mid,start
formula one,category:formula one seasons,1260503,14,na,category
formula one,1976 united states grand prix west,1262220,0,low,stub
formula one,1977 united states grand prix west,1262224,0,mid,start
formula one,1978 united states grand prix west,1262225,0,low,start
formula one,1979 united states grand prix west,1262240,0,low,start
formula one,1980 united states grand prix west,1262242,0,low,start
formula one,1981 united states grand prix west,1262246,0,low,start
formula one,1982 detroit grand prix,1262247,0,low,start
formula one,1982 united states grand prix west,1262249,0,low,start
formula one,1983 detroit grand prix,1262251,0,low,start
formula one,1983 united states grand prix west,1262254,0,low,start
formula one,1984 detroit grand prix,1262256,0,low,start
formula one,1977 united states grand prix,1262455,0,low,stub
formula one,1978 united states grand prix,1262457,0,low,start
formula one,1979 united states grand prix,1262461,0,low,start
formula one,1980 united states grand prix,1262465,0,low,start
formula one,andrea moda formula,1262569,0,low,c
formula one,bellasi,1262572,0,low,stub
formula one,british racing partnership,1262579,0,low,start
formula one,cisitalia,1262581,0,low,b
formula one,connaught engineering,1262583,0,low,stub
formula one,derrington-francis,1262590,0,low,start
formula one,ensign racing,1262592,0,low,start
formula one,eurobrun,1262593,0,low,start
formula one,fittipaldi automotive,1262596,0,low,b
formula one,frazer nash,1262598,0,low,start
formula one,fry (racing team),1262599,0,low,stub
formula one,gilby engineering,1262601,0,low,stub
formula one,kauhsen,1262602,0,low,start
formula one,lec refrigeration racing,1262609,0,low,start
formula one,life racing engines,1262612,0,low,start
formula one,lyncar,1262613,0,low,stub
formula one,maki engineering,1262614,0,low,start
formula one,automobiles martini,1262617,0,low,stub
formula one,mcguire (formula one),1262618,0,low,stub
formula one,merzario,1262619,0,low,start
formula one,onyx grand prix,1262622,0,low,start
formula one,pacific racing,1262623,0,low,c
formula one,vel's parnelli jones racing,1262624,0,low,start
formula one,rebaque,1262625,0,low,stub
formula one,rial racing,1262626,0,low,b
formula one,scirocco-powell,1262628,0,low,stub
formula one,shannon racing cars,1262629,0,low,start
formula one,spirit racing,1262631,0,low,start
formula one,tec-mec,1262633,0,low,stub
formula one,tecno (motorsport),1262634,0,low,start
formula one,theodore racing,1262636,0,low,start
formula one,token racing,1262639,0,low,start
formula one,toleman,1262640,0,low,b
formula one,trojan–tauranac racing,1262642,0,low,start
formula one,veritas (constructor),1262643,0,low,stub
formula one,scarab (constructor),1262654,0,low,start
formula one,aston butterworth,1262658,0,low,stub
formula one,prodrive,1266347,0,low,start
formula one,john miles (racing driver),1271026,0,low,start
formula one,adrian newey,1281891,0,mid,start
formula one,delahaye,1291473,0,low,start
formula one,rouen-les-essarts,1308246,0,low,start
formula one,christijan albers,1328270,0,low,start
formula one,kyalami,1336190,0,low,stub
formula one,circuit mont-tremblant,1341047,0,mid,start
formula one,turkish grand prix,1341937,0,mid,start
formula one,eifelland,1344823,0,low,start
formula one,intercity istanbul park,1345932,0,low,b
formula one,hart racing engines,1346583,0,low,start
formula one,safety car,1346752,0,high,c
formula one,all american racers,1347018,0,mid,c
formula one,march engineering,1347020,0,mid,c
formula one,shadow racing cars,1347025,0,mid,start
formula one,bromme,1350388,0,low,stub
formula one,deidt,1350392,0,low,stub
formula one,del roy,1350393,0,low,stub
formula one,kuzma (constructor),1350395,0,mid,stub
formula one,lesovsky,1350396,0,low,stub
formula one,meskowski,1350397,0,low,stub
formula one,nichels,1350399,0,low,stub
formula one,olson (constructor),1350400,0,low,stub
formula one,pankratz,1350401,0,low,stub
formula one,snowberger,1350405,0,low,stub
formula one,trevis,1350406,0,low,stub
formula one,wetteroth,1350407,0,low,stub
formula one,volker weidler,1353450,0,low,stub
formula one,hap sharp,1353561,0,low,stub
formula one,jimmy stewart (racing driver),1353571,0,low,stub
formula one,alain de changy,1353837,0,low,stub
formula one,alan rollinson,1353838,0,low,stub
formula one,alberto colombo,1353841,0,low,stub
formula one,alberto crespo,1353842,0,low,stub
formula one,andré testut,1353843,0,low,stub
formula one,andy sutcliffe,1353844,0,low,stub
formula one,bernard de dryver,1353846,0,low,stub
formula one,bill moss (racing driver),1353847,0,low,stub
formula one,brian gubby,1353848,0,low,b
formula one,brian mcguire,1353851,0,low,stub
formula one,bruce kessler,1353853,0,low,start
formula one,carlo facetti,1353855,0,low,stub
formula one,gimax,1353856,0,low,stub
formula one,claudio langes,1353859,0,low,stub
formula one,clive puzey,1353860,0,low,stub
formula one,david kennedy (racing driver),1353862,0,low,start
formula one,desiré wilson,1353864,0,low,start
formula one,emilio zapico,1353865,0,low,stub
formula one,enrico bertaggia,1353867,0,low,stub
formula one,ernesto brambilla,1353869,0,low,stub
formula one,ernesto prinoth,1353870,0,low,stub
formula one,frank dochnal,1353872,0,low,stub
formula one,gary brabham,1353881,0,low,stub
formula one,giorgio francia,1353886,0,low,stub
formula one,giovanna amati,1353887,0,low,start
formula one,günther seiffert,1353888,0,low,stub
formula one,hiroshi fushida,1353889,0,low,stub
formula one,jean lucienbonnet,1353891,0,low,stub
formula one,ken kavanagh,1353892,0,low,stub
formula one,ken richardson (racing driver),1353893,0,low,stub
formula one,kurt kuhnke,1353896,0,low,stub
formula one,luigi taramazzo,1353898,0,low,stub
formula one,michael bartels,1353900,0,low,start
formula one,naoki hattori,1353910,0,low,start
formula one,otto stuppacher,1353912,0,low,stub
formula one,perry mccarthy,1353914,0,low,start
formula one,phil cade,1353917,0,low,stub
formula one,piero dusio,1353919,0,low,stub
formula one,ricardo londoño,1353920,0,low,stub
formula one,stephen south,1353921,0,low,start
formula one,ted whiteaway,1353922,0,low,stub
formula one,tony trimmer,1353924,0,low,stub
formula one,lotus 78,1355491,0,high,start
formula one,david murray (racing driver),1358106,0,low,stub
formula one,jim crawford (racing driver),1358108,0,low,start
formula one,john rhodes (racing driver),1358111,0,low,start
formula one,dennis taylor (racing driver),1358130,0,low,stub
formula one,1958 moroccan grand prix,1358396,0,mid,start
formula one,autódromo internacional nelson piquet,1358562,0,mid,start
formula one,circuit zolder,1359186,0,mid,start
formula one,fia super licence,1359205,0,mid,start
formula one,okayama international circuit,1364398,0,mid,stub
formula one,circuito da boavista,1364547,0,low,stub
formula one,mclaren technology centre,1364769,0,low,start
formula one,circuit bremgarten,1374111,0,mid,start
formula one,autódromo fernanda pires da silva,1374113,0,low,start
formula one,circuit de charade,1375031,0,mid,start
formula one,dijon-prenois,1376489,0,low,start
formula one,reims-gueux,1377021,0,low,start
formula one,circuito del jarama,1377087,0,mid,stub
formula one,tsutomu tomita,1385647,0,low,stub
formula one,ryan briscoe,1390721,0,low,start
