wikiproject,art_title,art_pageid,art_ns,art_importance,art_class
professional wrestling,summerslam,697071,0,mid,b
professional wrestling,hell in a cell,697097,0,mid,start
professional wrestling,tables, ladders, and chairs match,697564,0,low,start
professional wrestling,professional wrestling in the united kingdom,697832,0,high,start
professional wrestling,in your house,698151,0,mid,list
professional wrestling,wwe 2k,698170,0,low,ga
professional wrestling,sailor art thomas,699633,0,low,start
professional wrestling,wwe no mercy,705887,0,low,list
professional wrestling,josé lothario,706104,0,low,start
professional wrestling,michael buffer,715217,0,low,start
professional wrestling,eugene (wrestler),721033,0,mid,c
professional wrestling,list of wwe intercontinental champions,722779,0,mid,fl
professional wrestling,wwe intercontinental championship,722875,0,mid,c
professional wrestling,heat (professional wrestling),722930,0,low,start
professional wrestling,universal wrestling federation (japan),727783,0,low,start
professional wrestling,wwe heat,730510,0,low,start
professional wrestling,wwe velocity,730527,0,low,start
professional wrestling,super world of sports,730535,0,low,start
professional wrestling,pat roach,732506,0,low,start
professional wrestling,masahiko kimura,743006,0,low,c
professional wrestling,a.j. styles,745066,0,high,c
professional wrestling,georgia dome,752278,0,low,c
professional wrestling,rca dome,752310,0,low,start
professional wrestling,wells fargo center (philadelphia),753781,0,low,start
professional wrestling,honda center,753812,0,low,start
professional wrestling,spectrum (arena),754110,0,low,c
professional wrestling,pontiac silverdome,754366,0,low,start
professional wrestling,pancrase,758041,0,low,c
professional wrestling,list of wwe women's champions,758239,0,mid,fl
professional wrestling,wwe women's championship (1956–2010),758676,0,mid,start
professional wrestling,wwe hardcore championship,758821,0,low,start
professional wrestling,the acolytes protection agency,764334,0,mid,ga
professional wrestling,paul bearer,766221,0,mid,start
professional wrestling,los angeles memorial sports arena,768322,0,low,start
professional wrestling,verne gagne,769310,0,high,start
professional wrestling,ernie ladd,779822,0,mid,start
professional wrestling,brian pillman,782413,0,mid,start
professional wrestling,d-generation x,784404,0,mid,b
professional wrestling,"i quit" match,784603,0,low,list
professional wrestling,giant haystacks,794097,0,low,start
professional wrestling,all japan pro wrestling,811141,0,high,start
professional wrestling,evolution (professional wrestling),817428,0,mid,b
professional wrestling,farm team,819505,0,low,start
professional wrestling,alex wright,829315,0,low,start
professional wrestling,billy kidman,838440,0,mid,c
professional wrestling,harold sakata,841474,0,low,start
professional wrestling,list of impact wrestling x division champions,841498,0,mid,fl
professional wrestling,ring name,844984,0,low,start
professional wrestling,james dudley,847791,0,mid,ga
professional wrestling,survivor series,848251,0,mid,list
professional wrestling,push (professional wrestling),849472,0,low,start
professional wrestling,sabu (wrestler),852988,0,mid,start
professional wrestling,al snow,853021,0,mid,start
professional wrestling,iron man match,854964,0,low,start
professional wrestling,elimination chamber,854981,0,low,b
professional wrestling,sharpshooter (professional wrestling),860845,0,low,start
professional wrestling,wwe cruiserweight championship (1991–2007),866616,0,mid,start
professional wrestling,fred ottman,868722,0,low,start
professional wrestling,list of wwe raw tag team champions,869287,0,mid,fl
professional wrestling,joe garagiola sr.,870673,0,low,c
professional wrestling,matt morgan,871055,0,low,c
professional wrestling,list of wwe hardcore champions,871163,0,mid,b
professional wrestling,wrestlecrap,878761,0,low,start
professional wrestling,category:professional wrestlers,879838,14,na,category
professional wrestling,category:professional wrestling championships,880015,14,na,category
professional wrestling,alex karras,880255,0,low,c
professional wrestling,botch (professional wrestling),880751,0,low,start
professional wrestling,kingdom (professional wrestling),882047,0,low,start
professional wrestling,theodore long,882433,0,mid,start
professional wrestling,independent circuit,885498,0,high,start
professional wrestling,def jam vendetta,885919,0,low,start
professional wrestling,jim neidhart,888715,0,mid,start
professional wrestling,wrestlemania i,896839,0,high,ga
professional wrestling,wrestlemania iii,896863,0,mid,ga
professional wrestling,british heavyweight championship (xwa),901983,0,low,list
professional wrestling,all-england championship,902413,0,low,list
professional wrestling,fwa tag team championship,902421,0,low,list
professional wrestling,xpw european championship,902512,0,low,list
professional wrestling,wrestling mask,903187,0,low,b
professional wrestling,wrestlemania 2,903325,0,mid,c
professional wrestling,maven huffman,904306,0,low,c
professional wrestling,stanislaus zbyszko,905123,0,mid,start
professional wrestling,tag team,905173,0,mid,start
professional wrestling,santo,907872,0,high,b
professional wrestling,hiroko suzuki,912592,0,low,start
professional wrestling,ohio valley wrestling,912638,0,low,start
professional wrestling,nidia guenard,912772,0,low,start
professional wrestling,category:tough enough winners,912785,14,na,category
professional wrestling,jackie gayda,912798,0,low,start
professional wrestling,matt cappotelli,917040,0,low,start
professional wrestling,jeff jarrett,918592,0,high,b
professional wrestling,wwe tough enough,925985,0,low,start
professional wrestling,diamond dallas page,938227,0,mid,start
professional wrestling,maria menounos,939956,0,low,start
professional wrestling,umaga (wrestler),946041,0,mid,b
professional wrestling,luther reigns,950215,0,low,start
professional wrestling,wcw world war 3,957012,0,low,list
professional wrestling,the scorpion king,957322,0,low,start
professional wrestling,tiffany million,961181,0,low,start
professional wrestling,list of wrestling-based comic books,961989,0,low,list
professional wrestling,the fabulous moolah,964057,0,high,ga
professional wrestling,la résistance (professional wrestling),974681,0,low,start
professional wrestling,wwe superstars,976379,0,low,start
professional wrestling,tag team wrestling,980517,0,low,start
professional wrestling,keiji mutoh,981289,0,mid,c
professional wrestling,jazz (wrestler),982661,0,mid,c
professional wrestling,road warrior animal,983398,0,mid,b
professional wrestling,orlando jordan,983863,0,low,c
professional wrestling,world tag team championship (wwe),985535,0,mid,start
professional wrestling,wwe united states championship,985560,0,mid,start
professional wrestling,wwe european championship,985568,0,low,start
professional wrestling,wwf light heavyweight championship,985661,0,low,start
professional wrestling,list of world tag team champions (wwe),985724,0,mid,fl
professional wrestling,list of wwe united states champions,985725,0,mid,fl
professional wrestling,list of wwe european champions,985726,0,low,fl
professional wrestling,list of wwf light heavyweight champions,985727,0,low,fl
professional wrestling,chuck palumbo,988077,0,mid,start
professional wrestling,mark jindrak,988559,0,low,c
professional wrestling,paul london,988580,0,mid,ga
professional wrestling,doug basham,993564,0,low,start
professional wrestling,shoichi funaki,993581,0,low,start
professional wrestling,shannon moore,993603,0,mid,ga
professional wrestling,hardcore holly,993648,0,mid,ga
professional wrestling,jon hugger,993693,0,low,start
professional wrestling,jamie noble,993729,0,mid,c
professional wrestling,perry saturn,993906,0,mid,start
professional wrestling,rikishi (wrestler),993933,0,mid,b
professional wrestling,nathan jones (wrestler),993961,0,low,c
professional wrestling,brian kendrick,993977,0,mid,ga
professional wrestling,ryan sakoda,993988,0,low,start
professional wrestling,mike awesome,994045,0,low,b
professional wrestling,brian christopher,994092,0,low,start
professional wrestling,super crazy,994104,0,low,b
professional wrestling,low ki,994133,0,mid,c
professional wrestling,samoa joe,994160,0,mid,c
professional wrestling,professional wrestling aerial techniques,994264,0,high,start
professional wrestling,jon heidenreich,994708,0,low,start
professional wrestling,los gringos locos,998259,0,low,c
professional wrestling,dean malenko,998636,0,mid,c
professional wrestling,list of wwe cruiserweight champions (1991–2007),1002380,0,low,fl
professional wrestling,jim ross,1002441,0,mid,c
professional wrestling,stevie richards,1008501,0,mid,start
professional wrestling,tor johnson,1013316,0,low,start
professional wrestling,lucha libre,1015304,0,top,b
professional wrestling,all japan women's pro-wrestling,1018959,0,mid,start
professional wrestling,viscera (wrestler),1019157,0,low,b
professional wrestling,jonathan coachman,1019323,0,low,start
professional wrestling,mike bucci,1019407,0,low,start
professional wrestling,travis tomko,1019702,0,low,start
professional wrestling,brooke hogan,1021276,0,low,b
professional wrestling,mae young,1024548,0,mid,b
professional wrestling,big van vader,1027406,0,high,c
professional wrestling,professional wrestling attacks,1033826,0,high,start
professional wrestling,ecw world heavyweight championship,1034244,0,mid,c
professional wrestling,mark henry,1041577,0,mid,ga
professional wrestling,kinnikuman,1044842,0,low,c
professional wrestling,arn anderson,1045788,0,mid,start
professional wrestling,konnan,1050605,0,mid,ga
professional wrestling,gene snitsky,1051650,0,low,start
professional wrestling,angelo poffo,1053291,0,mid,start
professional wrestling,lanny poffo,1053311,0,low,start
professional wrestling,celebrity deathmatch,1053905,0,mid,start
professional wrestling,christy hemme,1054723,0,low,b
