wikiproject,art_title,art_pageid,art_ns,art_importance,art_class
stub sorting,template:switzerland-geo-stub,1439397,10,,
stub sorting,category:switzerland geography stubs,1439412,14,,
stub sorting,template:greece-geo-stub,1439555,10,,
stub sorting,category:greece geography stubs,1439558,14,,
stub sorting,template:philippines-geo-stub,1440230,10,,
stub sorting,category:philippines geography stubs,1440231,14,,
stub sorting,template:thailand-geo-stub,1440490,10,,
stub sorting,category:thailand geography stubs,1440492,14,,
stub sorting,template:netherlands-geo-stub,1441363,10,,
stub sorting,category:netherlands geography stubs,1442013,14,,
stub sorting,template:bulgaria-geo-stub,1442939,10,,
stub sorting,category:bulgaria geography stubs,1442943,14,,
stub sorting,template:tatarstan-geo-stub,1446000,10,,
stub sorting,template:americanfootball-stub,1446450,10,,
stub sorting,category:american football stubs,1446454,14,,
stub sorting,template:chess-stub,1446882,10,,
stub sorting,template:mac-stub,1446926,10,,
stub sorting,template:sex-stub,1447168,10,,
stub sorting,category:tram stubs,1447690,14,,
stub sorting,template:starwars-stub,1447726,10,,
stub sorting,category:star wars stubs,1447741,14,,
stub sorting,template:slovenia-geo-stub,1449137,10,,
stub sorting,category:slovenia geography stubs,1449151,14,,
stub sorting,template:croatia-geo-stub,1449212,10,,
stub sorting,category:denmark geography stubs,1451115,14,,
stub sorting,template:finland-geo-stub,1451116,10,,
stub sorting,category:finland geography stubs,1451118,14,,
stub sorting,template:denmark-geo-stub,1451119,10,,
stub sorting,template:hungary-geo-stub,1452914,10,,
stub sorting,category:hungary geography stubs,1452920,14,,
stub sorting,template:bosniaherzegovina-geo-stub,1453014,10,,
stub sorting,category:bosnia and herzegovina geography stubs,1453023,14,,
stub sorting,category:south america geography stubs,1453738,14,,
stub sorting,template:southam-geo-stub,1453757,10,,
stub sorting,category:caribbean geography stubs,1454488,14,,
stub sorting,template:caribbean-geo-stub,1454617,10,,
stub sorting,template:cycling-stub,1455135,10,,
stub sorting,category:cycling stubs,1457470,14,,
stub sorting,template:romania-geo-stub,1458102,10,,
stub sorting,category:romania geography stubs,1458109,14,,
stub sorting,category:international organization stubs,1460537,14,,
stub sorting,template:song-stub,1460581,10,,
stub sorting,category:song stubs,1460622,14,,
stub sorting,template:ocean-stub,1461360,10,,
stub sorting,category:oceanography stubs,1461405,14,,
stub sorting,category:chess stubs,1461617,14,,
stub sorting,template:mexico-stub,1461850,10,,
stub sorting,template:bacteria-stub,1461911,10,,
stub sorting,category:bacteria stubs,1461915,14,,
stub sorting,template:microbiology-stub,1461919,10,,
stub sorting,template:fungus-stub,1461934,10,,
stub sorting,template:norway-bio-stub,1462324,10,,
stub sorting,category:norwegian people stubs,1462458,14,,
stub sorting,category:parapsychology stubs,1463227,14,,
stub sorting,category:domain name stubs,1463258,14,,
stub sorting,template:australia-law-stub,1465016,10,,
stub sorting,template:gibraltar-stub,1465571,10,,
stub sorting,template:scout-stub,1465977,10,,
stub sorting,template:elsalvador-stub,1468095,10,,
stub sorting,template:meast-geo-stub,1469055,10,,
stub sorting,template:mep-stub,1471568,10,,
stub sorting,category:mep stubs,1471582,14,,
stub sorting,template:afghanistan-stub,1474744,10,,
stub sorting,template:afghanistan-geo-stub,1474767,10,,
stub sorting,category:afghanistan geography stubs,1474769,14,,
stub sorting,template:rocket-stub,1475630,10,,
stub sorting,template:seasia-geo-stub,1475979,10,,
stub sorting,template:pakistan-geo-stub,1476230,10,,
stub sorting,template:ukraine-geo-stub,1476232,10,,
stub sorting,category:ukraine geography stubs,1476235,14,,
stub sorting,category:pakistan geography stubs,1476237,14,,
stub sorting,template:oceania-geo-stub,1476557,10,,
stub sorting,category:oceania geography stubs,1476564,14,,
stub sorting,category:europe geography stubs,1476621,14,,
stub sorting,category:asia geography stubs,1476648,14,,
stub sorting,template:climbing-stub,1479165,10,,
stub sorting,category:climbing stubs,1479186,14,,
stub sorting,template:nyc-transport-stub,1479970,10,,
stub sorting,template:software-stub,1481348,10,,
stub sorting,category:software stubs,1481352,14,,
stub sorting,template:asia-geo-stub,1483531,10,,
stub sorting,template:europe-geo-stub,1483547,10,,
stub sorting,template:texas-stub,1488766,10,,
stub sorting,template:estonia-stub,1491557,10,,
stub sorting,template:finland-stub,1491728,10,,
stub sorting,template:norway-stub,1491831,10,,
stub sorting,category:film stubs,1492484,14,,
stub sorting,template:utah-stub,1494830,10,,
stub sorting,category:utah stubs,1494867,14,,
stub sorting,template:lebanon-stub,1495029,10,,
stub sorting,category:lebanon stubs,1495055,14,,
stub sorting,category:canada geography stubs,1496100,14,,
