wikiproject,art_title,art_pageid,art_ns,art_importance,art_class
comics,mission: impossible,53078,0,low,start
comics,the twilight zone,53392,0,low,b
comics,dave berg (cartoonist),53477,0,low,start
comics,syldavia,54552,0,low,start
comics,quantum leap,54586,0,low,c
comics,desperate dan,54669,0,high,start
comics,the bash street kids,54670,0,mid,start
comics,cigars of the pharaoh,54931,0,mid,ga
comics,king ottokar's sceptre,54932,0,mid,ga
comics,the red sea sharks,54933,0,mid,ga
comics,hermann huppen,55344,0,mid,start
comics,the addams family,55491,0,mid,c
comics,charles addams,55492,0,high,c
comics,homestar runner,57687,0,mid,c
comics,kevin smith,60296,0,mid,c
comics,archie comics,60430,0,high,c
comics,northstar,60963,0,mid,c
comics,skippy (film),61052,0,low,start
comics,tamora pierce,61267,0,mid,c
comics,dennis the menace (u.s. comics),63568,0,high,b
comics,patricia highsmith,63689,0,low,b
comics,comic book guy,64888,0,low,c
comics,billi 99,65013,0,low,stub
comics,swamp thing,65015,0,high,c
comics,sin city,65434,0,mid,c
comics,list of newspaper comic strips,65918,0,high,list
comics,comic magazine,65941,0,na,disambig
comics,adolphe willette,66625,0,low,start
comics,heavy metal (magazine),66852,0,high,start
comics,iron man,67055,0,high,c
comics,chester gould,67257,0,low,start
comics,if... (comic),67688,0,low,start
comics,the rocky and bullwinkle show,69088,0,low,start
comics,jack chick,70701,0,mid,c
comics,pluto (disney),71933,0,mid,start
comics,the league of extraordinary gentlemen,72440,0,mid,c
comics,gyro gearloose,72773,0,mid,start
comics,magica de spell,72776,0,low,start
comics,flintheart glomgold,72785,0,low,start
comics,pete (disney),72793,0,low,start
comics,goofy,72798,0,mid,start
comics,the dark knight returns,73243,0,mid,c
comics,frank miller (comics),73252,0,high,c
comics,top 10 (comics),73254,0,mid,start
comics,v for vendetta,73257,0,mid,b
comics,flash gordon (serial),73471,0,low,c
comics,christopher reeve,73626,0,low,b
comics,green lantern,73678,0,high,c
comics,green arrow,73788,0,mid,c
comics,poison ivy (comics),74154,0,mid,c
comics,floyd gottfredson,74533,0,mid,start
comics,fourth world (comics),74993,0,high,c
comics,jeremiah (comics),75151,0,mid,start
comics,jim shooter,75343,0,high,c
comics,max allan collins,75344,0,low,start
comics,leonardo ortolani,75437,0,low,start
comics,venerdì 12,75443,0,low,stub
comics,list of comic books,75778,0,low,list
comics,bernie wrightson,75785,0,mid,c
comics,krypton (comics),75808,0,mid,c
comics,crisis on infinite earths,75813,0,high,c
comics,oa,75822,0,low,start
comics,thing (comics),75827,0,high,c
comics,john byrne (comics),75920,0,mid,b
comics,donald duck universe,76029,0,low,start
comics,list of comics creators,76503,0,mid,list
comics,al taliaferro,76589,0,low,start
comics,ted osborne,76594,0,low,stub
comics,dick kinney,76605,0,low,stub
comics,beagle boys,76616,0,low,start
comics,josé carioca,76620,0,low,start
comics,the jetsons,76632,0,low,c
comics,minnie mouse,76639,0,mid,b
comics,clarabelle cow,76645,0,low,start
comics,western publishing,77546,0,low,c
comics,duck family (disney),77548,0,low,list
comics,mickey mouse universe,77553,0,mid,list
comics,horace horsecollar,77562,0,low,start
comics,junior woodchucks,77634,0,low,start
comics,c. c. beck,77638,0,mid,start
comics,curt swan,77644,0,mid,c
comics,chris claremont,77676,0,mid,c
comics,gardner fox,77709,0,high,c
comics,albert uderzo,77788,0,high,start
comics,kevin o'neill (comics),78034,0,mid,start
comics,jack cole (artist),78039,0,low,c
comics,the sandman: preludes & nocturnes,78811,0,low,start
comics,giorgio cavazzano,78871,0,low,stub
comics,the sandman: the doll's house,79036,0,mid,start
comics,the sandman: dream country,79078,0,low,start
comics,cyclops (comics),79109,0,high,c
comics,the sandman: season of mists,79111,0,mid,start
comics,the sandman: a game of you,79135,0,mid,start
comics,the sandman: fables & reflections,79164,0,mid,start
comics,the sandman: brief lives,79458,0,mid,start
comics,the sandman: worlds' end,79478,0,low,start
comics,the sandman: the kindly ones,79532,0,mid,start
comics,the sandman: the wake,79551,0,low,start
comics,the sandman (vertigo),79677,0,high,ga
comics,phantom blot,79781,0,low,start
comics,destiny (dc comics),79842,0,mid,start
comics,death (dc comics),79843,0,high,start
comics,dream (comics),79847,0,mid,start
comics,destruction (dc comics),79880,0,low,start
comics,desire (dc comics),79935,0,low,c
comics,despair (dc comics),80354,0,low,start
comics,indiana jones and the fate of atlantis,80845,0,low,ga
comics,action comics,81284,0,top,c
comics,mark evanier,82217,0,mid,start
comics,todd mcfarlane,82471,0,high,c
comics,elliot s. maggin,82683,0,mid,start
comics,eric stanton,82771,0,low,start
comics,delirium (comics),84066,0,low,c
comics,winsor mccay,84656,0,high,ga
comics,dream of the rarebit fiend,84806,0,mid,fa
comics,franco-belgian comics,87391,0,top,c
comics,superdupont,87838,0,low,start
comics,secret wars,87987,0,mid,start
comics,this modern world,88069,0,low,start
comics,tom tomorrow,88070,0,low,start
comics,edward gorey,88272,0,low,start
comics,fraggle rock,88570,0,low,c
comics,dork tower,88614,0,low,start
comics,tweety,88813,0,high,start
comics,space moose,88908,0,low,c
comics,gary larson,89138,0,high,start
comics,prince valiant,89492,0,high,c
comics,hal foster,89494,0,high,start
comics,corinthian (comics),89862,0,low,start
comics,green lantern corps,89886,0,high,c
comics,uncle scrooge adventures,90709,0,low,start
comics,picsou magazine,90724,0,mid,stub
comics,william van horn,90731,0,low,stub
comics,uncle scrooge,90742,0,mid,start
comics,john lustig,90757,0,low,stub
comics,horsing around with history,90761,0,low,stub
comics,noel van horn,90768,0,low,c
comics,gladstone publishing,92287,0,high,c
comics,eddie campbell,92331,0,low,c
comics,ralph bakshi,92353,0,low,ga
comics,lucifer (marvel comics),92387,0,low,start
comics,robert crumb,92436,0,top,c
comics,underground comix,92536,0,top,c
comics,file:the gospel according to peanuts (book cover).jpg,92765,6,na,file
comics,enki bilal,93072,0,high,start
comics,richard branson,93759,0,mid,b
comics,clifford harper,93919,0,low,start
comics,doug tennapel,95230,0,low,start
comics,supergirl,96871,0,high,c
comics,william moulton marston,97546,0,mid,start
comics,captain marvel (marvel comics),97590,0,mid,c
comics,marvelman,98047,0,mid,c
comics,shel silverstein,98217,0,low,c
comics,silver age of comic books,98279,0,high,ga
comics,joker (character),98301,0,high,ga
comics,red skull,98553,0,mid,c
comics,smallville (comics),98610,0,mid,c
comics,paul conrad,98671,0,mid,ga
comics,jay and silent bob,99008,0,low,c
comics,veronica lodge,99121,0,high,start
comics,supervillain,99212,0,high,start
comics,zonker harris,99276,0,mid,start
comics,mighty mouse,99305,0,mid,c
